UserID,Gender,Age,Occupation,Zip-code
837,0,56+,executive/managerial,08540
838,0,50-55,technician/engineer,92661
839,0,25-34,other or not specified,98103
840,1,25-34,clerical/admin,02828
841,1,50-55,sales/marketing,92119
842,1,18-24,other or not specified,55102
843,0,25-34,executive/managerial,49321
844,0,25-34,other or not specified,92121
845,1,18-24,other or not specified,20009
846,0,25-34,customer service,80209
847,1,25-34,executive/managerial,80228
848,0,25-34,scientist,94121
849,0,25-34,clerical/admin,75006
850,0,35-44,other or not specified,60640
851,0,18-24,college/grad student,75287
852,0,25-34,customer service,92105
853,0,25-34,technician/engineer,55447
854,1,25-34,self-employed,44092
855,1,18-24,artist,72701
856,1,45-49,doctor/health care,02453
857,0,35-44,technician/engineer,11701
858,0,35-44,sales/marketing,10013
859,0,25-34,programmer,10128
860,0,18-24,other or not specified,78237
861,0,25-34,executive/managerial,37027
862,0,35-44,executive/managerial,10019
863,0,25-34,executive/managerial,62522
864,1,25-34,other or not specified,97205
865,0,35-44,academic/educator,91711
866,0,Under 18,K-12 student,08820
867,0,45-49,programmer,95814
868,0,50-55,technician/engineer,01702-7224
869,0,18-24,writer,92026
870,1,25-34,academic/educator,02144
871,0,Under 18,K-12 student,76013
872,0,50-55,academic/educator,20815
873,0,56+,doctor/health care,19027
874,0,45-49,scientist,26105
875,0,Under 18,K-12 student,94707
876,0,25-34,college/grad student,43202
877,0,25-34,other or not specified,90631
878,0,18-24,artist,01720
879,0,45-49,self-employed,92018
880,0,35-44,technician/engineer,94114
881,0,18-24,sales/marketing,76401
882,0,18-24,artist,01720
883,1,35-44,sales/marketing,92673
884,0,Under 18,K-12 student,49454
885,0,35-44,other or not specified,48105
886,1,56+,other or not specified,14830
887,1,56+,self-employed,55345
888,1,Under 18,K-12 student,08820
889,0,45-49,writer,10024
890,0,18-24,college/grad student,92153
891,0,25-34,academic/educator,80202
892,0,35-44,other or not specified,76031
893,1,50-55,doctor/health care,85016
894,0,18-24,college/grad student,31602
895,0,50-55,academic/educator,34683
896,0,18-24,scientist,94015
897,0,25-34,doctor/health care,92130
898,0,25-34,executive/managerial,77005
899,1,25-34,academic/educator,30605
900,1,56+,retired,90066
901,1,56+,other or not specified,92027
902,0,56+,other or not specified,45432
903,0,56+,retired,75165
904,0,35-44,writer,92308
905,1,45-49,programmer,28655
906,0,Under 18,K-12 student,71106
907,1,45-49,doctor/health care,92117
908,1,50-55,academic/educator,92103
909,0,45-49,executive/managerial,92831
910,1,50-55,other or not specified,98226
911,0,50-55,other or not specified,98226
912,1,35-44,artist,91324
913,0,25-34,other or not specified,20744-6223
914,1,35-44,homemaker,30338
915,0,25-34,executive/managerial,72762
916,1,25-34,academic/educator,92084
917,0,50-55,doctor/health care,92117
918,1,45-49,academic/educator,91901
919,1,35-44,academic/educator,92056
920,0,18-24,college/grad student,92173
921,0,25-34,technician/engineer,92084
922,0,56+,self-employed,48009
923,0,25-34,executive/managerial,37212
924,0,50-55,technician/engineer,98642
925,1,35-44,clerical/admin,48073
926,0,Under 18,K-12 student,07869
927,1,25-34,writer,91105
928,1,56+,self-employed,98199
929,0,25-34,scientist,53706
930,0,25-34,customer service,98380
931,1,56+,academic/educator,06032
932,1,35-44,doctor/health care,97838
933,0,45-49,academic/educator,49419
934,1,35-44,executive/managerial,97401
935,0,35-44,sales/marketing,60538
936,0,18-24,college/grad student,34567
937,0,25-34,scientist,60513
938,1,25-34,academic/educator,01060
939,1,25-34,writer,20110-5616
940,0,Under 18,K-12 student,76240
941,0,18-24,writer,45387
942,1,50-55,doctor/health care,85716
943,1,45-49,programmer,08033
944,0,35-44,other or not specified,91505
945,0,45-49,executive/managerial,49345
946,0,35-44,executive/managerial,48103-8929
947,0,18-24,other or not specified,21015
948,0,56+,programmer,43056
949,0,50-55,technician/engineer,96753
950,0,35-44,executive/managerial,21044
951,0,45-49,artist,10009
952,0,56+,self-employed,97478
953,0,50-55,writer,97030
954,1,25-34,other or not specified,21030
955,1,50-55,executive/managerial,94941
956,0,35-44,academic/educator,55104
957,0,35-44,academic/educator,29706
958,0,35-44,artist,48116
959,0,50-55,lawyer,44622
960,0,Under 18,K-12 student,45244
961,0,18-24,K-12 student,10016
962,1,25-34,academic/educator,80020
963,0,25-34,other or not specified,48197
964,0,25-34,executive/managerial,94123
965,0,56+,executive/managerial,10954
966,0,56+,artist,92262
967,1,18-24,other or not specified,43615
968,0,50-55,programmer,94530
969,1,25-34,lawyer,19103
970,0,25-34,other or not specified,27615
971,0,25-34,programmer,43615
972,0,45-49,academic/educator,02138
973,1,25-34,academic/educator,80026
974,0,35-44,unemployed,94930
975,0,35-44,other or not specified,98136
976,0,35-44,sales/marketing,89113
977,0,25-34,artist,80110
978,0,18-24,other or not specified,19116
979,0,Under 18,K-12 student,48073
980,0,25-34,doctor/health care,92014
981,0,25-34,writer,02141
982,1,25-34,homemaker,92064
983,1,25-34,self-employed,99224
984,0,50-55,self-employed,92129
985,0,25-34,college/grad student,32608
986,1,56+,other or not specified,19004
987,1,35-44,technician/engineer,48098
988,0,50-55,lawyer,48823
989,0,50-55,other or not specified,20706
990,0,18-24,doctor/health care,10004
991,1,25-34,homemaker,48103
992,1,35-44,clerical/admin,02780
993,0,25-34,other or not specified,45678
994,0,18-24,artist,92109
995,1,18-24,college/grad student,96803
996,0,25-34,technician/engineer,98102
997,0,Under 18,unemployed,15748
998,0,45-49,writer,10019
999,0,25-34,scientist,62558
1000,1,25-34,doctor/health care,90027
1001,0,25-34,college/grad student,90210
1002,0,50-55,lawyer,07043
1003,0,25-34,artist,19320
1004,0,25-34,clerical/admin,95136
1005,0,35-44,lawyer,08003
1006,0,18-24,college/grad student,53220
1007,0,50-55,programmer,01960
1008,0,35-44,clerical/admin,77064
1009,0,50-55,executive/managerial,48315
1010,0,25-34,other or not specified,10310
1011,0,25-34,farmer,92115
1012,1,35-44,academic/educator,30004
1013,0,56+,retired,02576
1014,1,45-49,technician/engineer,03054
1015,0,35-44,clerical/admin,11220
1016,0,56+,self-employed,60044
1017,0,35-44,other or not specified,30906
1018,0,18-24,college/grad student,95616
1019,0,35-44,academic/educator,60640
1020,0,18-24,writer,93455
1021,0,35-44,other or not specified,94559
1022,0,25-34,clerical/admin,00918
1023,0,56+,retired,92675
1024,1,35-44,academic/educator,74135
1025,0,25-34,self-employed,34677
1026,1,45-49,other or not specified,19130
1027,0,18-24,college/grad student,77005
1028,1,45-49,executive/managerial,03848
1029,0,25-34,other or not specified,20015
1030,0,25-34,executive/managerial,97303
1031,0,35-44,self-employed,19803
1032,0,50-55,self-employed,19425
1033,0,25-34,customer service,60076
1034,1,35-44,academic/educator,82601
1035,0,18-24,artist,15956
1036,0,35-44,executive/managerial,28036
1037,0,45-49,executive/managerial,02081
1038,1,56+,scientist,20194
1039,1,35-44,academic/educator,02346
1040,0,25-34,lawyer,76309
1041,0,45-49,artist,94306
1042,0,35-44,customer service,92801
1043,1,50-55,lawyer,87004
1044,0,25-34,writer,72701
1045,1,Under 18,K-12 student,77477
1046,0,56+,tradesman/craftsman,53404-1230
1047,0,18-24,other or not specified,62225
1048,0,35-44,doctor/health care,75225
1049,0,45-49,sales/marketing,95002
1050,0,25-34,academic/educator,97302
1051,1,25-34,other or not specified,60513
1052,1,35-44,artist,75214
1053,0,35-44,other or not specified,18360
1054,0,Under 18,K-12 student,75040
1055,0,35-44,other or not specified,91505
1056,0,Under 18,other or not specified,48133
1057,0,45-49,technician/engineer,73069
1058,0,25-34,academic/educator,97321
1059,1,25-34,other or not specified,97213
1060,0,18-24,K-12 student,11235
1061,0,45-49,other or not specified,46060
1062,0,50-55,unemployed,59457
1063,0,35-44,executive/managerial,50265
1064,0,25-34,executive/managerial,91344
1065,1,25-34,other or not specified,94402
1066,0,45-49,programmer,02151
1067,0,35-44,programmer,94402
1068,1,18-24,college/grad student,77581
1069,0,25-34,writer,98105
1070,1,45-49,artist,20036
1071,0,50-55,self-employed,13045
1072,1,35-44,executive/managerial,07601
1073,1,25-34,doctor/health care,72211
1074,0,45-49,technician/engineer,48073
1075,1,25-34,doctor/health care,60660
1076,1,25-34,clerical/admin,27606
1077,0,25-34,clerical/admin,60660
1078,1,45-49,homemaker,95661
1079,0,25-34,executive/managerial,98115
1080,0,56+,executive/managerial,08854
1081,0,18-24,college/grad student,68144-2410
1082,0,45-49,executive/managerial,48170
1083,0,56+,other or not specified,27705
1084,0,Under 18,unemployed,03226
1085,0,25-34,executive/managerial,34695
1086,0,18-24,college/grad student,98225
1087,0,25-34,self-employed,08826
1088,1,Under 18,K-12 student,98103
1089,0,35-44,doctor/health care,37853
1090,0,25-34,executive/managerial,94105
1091,0,18-24,customer service,345567
1092,1,18-24,college/grad student,49525
1093,0,50-55,sales/marketing,60504
1094,1,18-24,other or not specified,92626
1095,1,56+,doctor/health care,08753
1096,0,Under 18,K-12 student,80439
1097,0,18-24,technician/engineer,92109
1098,0,35-44,executive/managerial,94945
1099,0,25-34,technician/engineer,77059
1100,0,25-34,other or not specified,60090
1101,0,35-44,academic/educator,06417
1102,0,18-24,academic/educator,55408
1103,1,45-49,executive/managerial,60605
1104,0,35-44,lawyer,10023
1105,0,35-44,doctor/health care,48105
1106,0,18-24,college/grad student,90241
1107,1,50-55,academic/educator,02324
1108,0,56+,academic/educator,93003
1109,0,18-24,K-12 student,45904
1110,1,56+,doctor/health care,77005
1111,1,50-55,self-employed,44319
1112,0,18-24,doctor/health care,19104
1113,0,18-24,college/grad student,97215
1114,1,18-24,homemaker,75801
1115,1,25-34,academic/educator,60551
1116,0,25-34,scientist,92121
1117,0,18-24,sales/marketing,10017
1118,0,50-55,retired,02718
1119,0,35-44,academic/educator,90504
1120,0,18-24,college/grad student,95616
1121,0,56+,executive/managerial,78701
1122,0,56+,sales/marketing,02632
1123,0,50-55,other or not specified,91789
1124,0,25-34,artist,60156
1125,1,18-24,college/grad student,53715
1126,0,56+,self-employed,13031
1127,0,25-34,other or not specified,11788
1128,0,25-34,academic/educator,72701
1129,0,35-44,technician/engineer,22309
1130,0,18-24,executive/managerial,60012
1131,0,56+,retired,12570
1132,0,18-24,programmer,98225
1133,0,18-24,artist,90038
1134,0,18-24,writer,19114
1135,0,50-55,retired,98201
1136,1,35-44,executive/managerial,90274
1137,0,18-24,college/grad student,13165
1138,0,18-24,programmer,12047
1139,0,25-34,academic/educator,93420-2852
1140,1,45-49,artist,73069
1141,1,25-34,clerical/admin,84770
1142,0,18-24,academic/educator,43623
1143,0,50-55,executive/managerial,94024
1144,0,25-34,executive/managerial,94025
1145,0,50-55,clerical/admin,92103
1146,1,18-24,self-employed,80260
1147,0,25-34,writer,98101
1148,0,35-44,technician/engineer,92618
1149,0,25-34,programmer,98103
1150,1,25-34,writer,75226
1151,0,25-34,scientist,46805
1152,0,18-24,college/grad student,30328
1153,0,18-24,K-12 student,33024
1154,1,Under 18,K-12 student,53545
1155,0,25-34,programmer,90278
1156,1,50-55,artist,33334
1157,0,45-49,executive/managerial,30253
1158,1,35-44,academic/educator,98026
1159,0,18-24,other or not specified,48314
1160,0,18-24,sales/marketing,07017
1161,0,25-34,other or not specified,10025
1162,1,35-44,other or not specified,97213
1163,0,Under 18,K-12 student,70448
1164,1,25-34,unemployed,90020
1165,0,25-34,programmer,45014
1166,0,56+,doctor/health care,94030
1167,1,50-55,academic/educator,55126
1168,1,25-34,other or not specified,94109
1169,0,25-34,writer,94402
1170,0,56+,clerical/admin,10023
1171,0,45-49,programmer,94114
1172,1,25-34,other or not specified,61801
1173,1,25-34,executive/managerial,10019
1174,1,18-24,self-employed,91780
1175,1,25-34,artist,90020
1176,0,56+,academic/educator,44256
1177,1,25-34,technician/engineer,01453
1178,0,56+,other or not specified,48186
1179,0,50-55,academic/educator,91030
1180,1,50-55,writer,95503
1181,0,35-44,executive/managerial,20716
1182,0,Under 18,K-12 student,91326
1183,0,35-44,unemployed,94598
1184,1,25-34,college/grad student,92354
1185,1,35-44,academic/educator,97374
1186,0,18-24,unemployed,98502
1187,1,Under 18,other or not specified,90210
1188,0,45-49,executive/managerial,72212
1189,0,25-34,other or not specified,85712
1190,0,45-49,other or not specified,98031
1191,1,35-44,other or not specified,98117
1192,0,50-55,self-employed,98103
1193,0,25-34,programmer,90712
1194,1,25-34,academic/educator,95617
1195,1,Under 18,K-12 student,13907
1196,1,18-24,sales/marketing,22203
1197,0,35-44,academic/educator,44077
1198,0,Under 18,K-12 student,49544
1199,0,50-55,retired,77459
1200,0,Under 18,other or not specified,97222
1201,0,18-24,college/grad student,84112-2004
1202,0,35-44,programmer,97006
1203,1,25-34,academic/educator,06417
1204,0,25-34,executive/managerial,95076
1205,1,56+,other or not specified,46814
1206,1,50-55,executive/managerial,33764
1207,0,50-55,other or not specified,43617
1208,0,25-34,other or not specified,12590
1209,0,35-44,executive/managerial,94127
1210,0,25-34,technician/engineer,27519
1211,0,18-24,college/grad student,10027
1212,1,50-55,academic/educator,60089
1213,0,50-55,other or not specified,91505
1214,0,56+,retired,94558
1215,0,35-44,technician/engineer,23602
1216,0,25-34,artist,90292
1217,0,25-34,programmer,94118
1218,0,56+,scientist,13207
1219,0,25-34,executive/managerial,12206
1220,0,Under 18,K-12 student,48073
1221,0,18-24,other or not specified,19134
1222,0,35-44,other or not specified,52162
1223,0,25-34,artist,60102
1224,0,50-55,retired,02125
1225,0,45-49,executive/managerial,61081
1226,0,18-24,writer,07087
1227,0,50-55,academic/educator,90027
1228,0,25-34,academic/educator,94720
1229,1,25-34,college/grad student,48219
1230,0,25-34,lawyer,95125
1231,0,25-34,programmer,60515
1232,1,18-24,college/grad student,43235
1233,1,45-49,writer,94519
1234,0,18-24,college/grad student,91006
1235,1,25-34,executive/managerial,94043
1236,1,25-34,academic/educator,48316
1237,0,18-24,college/grad student,32720
1238,1,35-44,writer,11215
1239,1,25-34,writer,50111
1240,1,18-24,sales/marketing,02144
1241,0,Under 18,K-12 student,11803
1242,1,35-44,other or not specified,10014
1243,0,35-44,scientist,92627
1244,0,25-34,college/grad student,22030
1245,0,25-34,technician/engineer,80461
1246,0,18-24,college/grad student,98225
1247,0,35-44,other or not specified,92649
1248,1,35-44,writer,94598
1249,0,35-44,artist,94587
1250,0,50-55,other or not specified,10573
1251,0,25-34,executive/managerial,48188
1252,0,56+,retired,94134
1253,1,35-44,writer,76205
1254,1,18-24,academic/educator,02144
1255,0,25-34,technician/engineer,94110
1256,0,25-34,writer,10002
1257,1,18-24,sales/marketing,84101
1258,0,45-49,executive/managerial,20879
1259,0,35-44,executive/managerial,2020010
1260,0,25-34,technician/engineer,28262
1261,0,18-24,college/grad student,40205
1262,0,25-34,college/grad student,22903
1263,0,Under 18,K-12 student,81301
1264,0,25-34,academic/educator,53711
1265,1,18-24,writer,49321
1266,0,25-34,college/grad student,18104
1267,0,25-34,scientist,12203
1268,0,50-55,artist,10028
1269,1,56+,retired,01234
1270,0,25-34,doctor/health care,12230
1271,1,45-49,doctor/health care,54401
1272,0,18-24,writer,49506
1273,0,35-44,artist,19123
1274,0,45-49,executive/managerial,37343
1275,0,50-55,technician/engineer,39567
1276,0,35-44,technician/engineer,94041
1277,1,18-24,other or not specified,06360
1278,0,18-24,college/grad student,98312
1279,0,35-44,academic/educator,98502
1280,0,Under 18,K-12 student,97801
1281,0,25-34,unemployed,97209
1282,0,50-55,academic/educator,98541
1283,1,18-24,academic/educator,94607
1284,0,45-49,self-employed,33334
1285,0,35-44,college/grad student,98125
1286,0,35-44,technician/engineer,92630
1287,1,50-55,executive/managerial,94611
1288,1,35-44,unemployed,92867
1289,0,45-49,doctor/health care,78750
1290,0,35-44,other or not specified,91504
1291,1,35-44,other or not specified,10011
1292,0,25-34,executive/managerial,94904
1293,0,25-34,customer service,60074
1294,1,50-55,writer,11217
1295,1,35-44,doctor/health care,90036
1296,0,Under 18,other or not specified,75244
1297,0,25-34,executive/managerial,92109
